LOC_ID,X_COORD,Y_COORD,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,,LeopardRAI,SpHyRAI,HumanRAI,PreyRAI,ReserveSize,Impenetrable
Kpgct23,950916.0039,6937859.712,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,/,1.358434884,0.212277326,-0.191085216,-0.151791988,185,No
Kpgct24,947607.7982,6938937.336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,/,2.73156406,-0.346600667,-0.351475774,0.452326816,185,No
Kpgct25,958005.3194,6933364.312,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,/,-0.563945962,-0.346600667,0.049500621,0.2010337,185,No
Kpgct26,958174.5984,6931186.344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,/,-0.563945962,-0.346600667,-0.030694658,-0.063797093,185,No
Kpgct27,955806.8534,6931478.766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,/,-0.563945962,-0.346600667,-0.378207534,-0.265000806,185,No
Kpgct28,953134.5695,6931963.208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,/,3.555441564,0.491716321,-0.191085216,-0.169560188,185,No
Kpgct29,954217.6406,6933435.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,/,3.143502813,1.330033309,-0.271280495,0.213725271,185,No
Kpgct30,949804.4501,6940437.703,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,/,-0.289320127,-0.346600667,-0.351475774,0.012352337,185,No
Kpgct31,968507.3904,6940459.172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,/,-0.014694292,-0.346600667,-0.191085216,0.494632054,185,No
Kpgct32,957409.967,6941151.616,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,/,0.809183213,-0.346600667,-0.351475774,1.195206802,185,No
Kpgct33,954338.1503,6941230.865,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,/,0.259931543,-0.346600667,-0.191085216,0.198495385,185,No
Kpgct44,957895.254,6929682.095,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,/,-0.289320127,-0.346600667,0.129695899,0.445557978,185,No
